GPS_Time(s),PRN,nSV,pseudorange,C/N0,Elevation,Azimuth,err_tropo,err_iono,sat_clock_error,Pseudorange_residual,Normalized_Pseudorange_residual,Pr_rate_consitency,Sat_pos_x,Sat_pos_y,Sat_pos_z,LOS/NLOS_label
 54400, 20,13,22779249.179000,37.000000,19.824117,310.489199,6.899130,3.274146,153251.576250,-18.405722,-0.717940,-4.782090,12228048.694941,14088394.237307,18819024.123663,1.000000
 54400, 21,13,21822040.299000,49.000000,42.260471,315.961680,3.504047,2.116050,-112991.444971,6.540586,0.255124,0.263479,4248490.360607,18715791.821502,19172458.548558,1.000000
 54400, 24,13,20050391.199000,43.000000,58.276830,156.626595,2.772894,1.709354,-15482.164016,-5.765304,-0.224883,-0.068922,-14617525.257418,21985167.935887,-165433.562600,1.000000
 54400, 36,13,22423597.047000,20.000000,13.954807,52.119861,9.611064,3.720687,79755.729916,8.565234,0.334098,0.953015,-18621612.179180,-1964467.529059,17336727.515752,-1.000000
 54400, 37,13,20477682.157000,40.000000,36.648576,1.196460,3.945251,2.332930,-8840.130774,-31.930291,-1.245484,1.843201,-4894068.489914,10033875.007840,22933886.909390,1.000000
 54400, 46,13,22506277.901000,31.000000,13.883483,44.188873,9.657593,3.726529,8531.341652,57.469916,2.241691,2.704789,-16362971.634281,-1947516.577255,19488024.701552,-1.000000
 54400, 47,13,20706614.528000,45.000000,32.965913,84.133616,4.325111,2.499789,-3643.743410,-49.510138,-1.931209,0.761017,-22865711.726393,7266734.508112,8529235.569195,1.000000
 54400, 51,13,21456322.600000,27.000000,24.754794,186.087645,5.606064,2.948876,-16584.407736,16.509230,0.643965,-2.105172,-7098367.487644,21021930.470895,-12590742.197966,-1.000000
 54400, 52,13,19420849.511000,26.000000,55.119021,256.224773,2.874841,1.767741,-102761.259376,29.029625,1.132339,-2.784058,1082582.039861,24768170.624260,6118583.438238,-1.000000
 54400, 53,13,21569681.989000,34.000000,23.394092,319.942632,5.908035,3.034279,3110.050919,-30.133577,-1.175400,-2.572666,8675716.174096,12831051.982531,20256487.566402,1.000000
 54401,  5,12,22949376.568000,30.000000,21.145010,85.462177,6.523469,3.182685,-1688.608652,-28.901731,-1.183213,-10.100288,-25461102.839778,2974614.442973,7261291.072928,1.000000
 54401, 13,12,22096907.777000,25.000000,29.043028,34.438005,4.865706,2.700544,-27929.231476,24.677885,1.010292,-2.194388,-14337948.496155,4421531.346880,21809461.998103,-1.000000
 54401, 15,12,20102824.475000,37.000000,57.527284,2.309154,2.808635,1.722357,-105539.323169,4.346699,0.177950,-0.749818,-7724340.120620,16110295.296907,19323404.661028,1.000000
 54401, 20,12,22778920.867000,27.000000,19.828596,310.494613,6.929674,3.273830,153251.576222,-11.375497,-0.465703,-0.245328,12225625.474067,14088568.406705,18820450.571178,1.000000
 54401, 21,12,21821684.982000,41.000000,42.266562,315.957731,3.519885,2.115837,-112991.441276,4.121400,0.168727,0.220525,4247117.618905,18717610.660165,19170924.300288,1.000000
 54401, 24,12,20050142.018000,35.000000,58.284764,156.618433,2.785514,1.709219,-15482.164788,7.131245,0.291947,-0.180144,-14617834.489558,21984968.968681,-162282.151043,1.000000
 54401, 36,12,22424015.882000,19.000000,13.951716,52.127634,9.657729,3.720939,79755.730189,14.830319,0.607141,1.322817,-18623671.087728,-1965644.144837,17334378.133442,-1.000000
 54401, 37,12,20477897.467000,36.000000,36.647127,1.206952,3.963680,2.332991,-8840.132410,-40.215013,-1.646369,0.751419,-4896743.773863,10032232.561875,22934035.322718,1.000000
 54401, 46,12,22506708.335000,23.000000,13.880250,44.181141,9.704588,3.726793,8531.341652,55.681876,2.279569,-4.163253,-16360559.108462,-1948654.225795,19489935.541131,-1.000000
 54401, 47,12,20706581.407000,39.000000,32.967875,84.122327,4.344942,2.499695,-3643.743683,-42.407377,-1.736122,0.475232,-22864583.901250,7266368.617877,8532580.708748,1.000000
 54401, 52,12,19421175.243000,23.000000,55.115008,256.208868,2.888312,1.767821,-102761.259649,35.769527,1.464374,-3.306162,1082754.544355,24769021.617471,6115110.717166,-1.000000
 54401, 53,12,21569317.367000,30.000000,23.399287,319.935692,5.934218,3.033946,3110.050374,-23.659332,-0.968593,3.695203,8675691.022238,12833831.685867,20254735.899825,1.000000
 54402,  5,12,22949789.907000,36.000000,21.141912,85.469415,6.544355,3.182896,-1688.608174,-37.304374,-1.448693,-16.165685,-25462005.376064,2974244.202407,7258340.977555,1.000000
 54402, 13,12,22097576.982000,26.000000,29.036639,34.441006,4.881577,2.700892,-27929.231706,31.522379,1.224152,6.075805,-14338758.112496,4418858.760101,21809471.664610,-1.000000
 54402, 15,12,20103215.095000,41.000000,57.521882,2.319708,2.817401,1.722453,-105539.323892,-0.029036,-0.001128,-0.342988,-7725701.728877,16108162.764979,19324663.198276,1.000000
 54402, 20,12,22778588.202000,32.000000,19.833128,310.499954,6.949414,3.273511,153251.576194,-9.353706,-0.363245,-4.554028,12223202.080916,14088742.702916,18821876.615822,1.000000
 54402, 21,12,21821329.511000,45.000000,42.272733,315.953634,3.530245,2.115622,-112991.437580,4.476464,0.173841,-0.015910,4245745.080909,18719429.424367,19169389.669588,1.000000
 54402, 24,12,20049892.742000,40.000000,58.292521,156.610459,2.793808,1.709087,-15482.165560,10.688274,0.415073,-0.320868,-14618143.511369,21984769.687544,-159130.736724,1.000000
 54402, 36,12,22424429.895000,20.000000,13.948713,52.135471,9.689325,3.721184,79755.730461,16.666233,0.647223,-1.678863,-18625729.820667,-1966820.424266,17332028.334738,-1.000000
 54402, 37,12,20478112.783000,38.000000,36.645824,1.217428,3.975936,2.333046,-8840.134046,-42.277265,-1.641812,0.814105,-4899419.205791,10030590.318538,22934183.185226,1.000000
 54402, 46,12,22507139.168000,26.000000,13.877117,44.173465,9.736434,3.727050,8531.341652,55.890686,2.170481,-3.823573,-16358146.443335,-1949792.189837,19491845.913343,-1.000000
 54402, 47,12,20706547.881000,41.000000,32.969854,84.111192,4.358016,2.499599,-3643.743956,-39.648724,-1.539734,0.070627,-22863455.699186,7266002.426820,8535925.641455,1.000000
 54402, 52,12,19421501.693000,22.000000,55.110895,256.192705,2.897299,1.767904,-102761.259922,35.258190,1.369230,-1.117747,1082927.152370,24769872.124478,6111637.848836,-1.000000
 54402, 53,12,21568943.947000,33.000000,23.404557,319.928676,5.951149,3.033609,3110.049828,-25.889119,-1.005388,-5.249767,8675666.113144,12836611.153451,20252983.745905,1.000000
 54403,  5,13,22950212.350000,33.000000,21.138848,85.476960,6.504767,3.183105,-1688.607696,-48.912341,-1.782709,-7.140503,-25462907.565059,2973874.046571,7255390.729164,1.000000
 54403, 13,13,22098228.252000,29.000000,29.030561,34.444159,4.852323,2.701223,-27929.231935,37.498781,1.366719,-11.670761,-14339567.886835,4416186.219983,21809480.862526,-1.000000
 54403, 15,13,20103605.712000,45.000000,57.516883,2.330066,2.800148,1.722542,-105539.324615,20.276761,0.739028,-0.477905,-7727063.521524,16106030.163818,19325921.313516,1.000000
 54403, 20,13,22778259.178000,33.000000,19.837684,310.505103,6.904938,3.273190,153251.576165,-18.156183,-0.661739,-0.823502,12220778.516369,14088917.125709,18823302.257223,1.000000
 54403, 21,13,21820974.128000,47.000000,42.279010,315.949117,3.508009,2.115404,-112991.433885,10.830454,0.394738,0.045699,4244372.744668,18721248.115574,19167854.655390,1.000000
 54403, 24,13,20049643.767000,41.000000,58.299802,156.603139,2.776327,1.708963,-15482.166332,-1.537471,-0.056036,-0.180969,-14618452.324259,21984570.091542,-155979.317456,1.000000
 54403, 36,13,22424846.648000,22.000000,13.945924,52.143481,9.631146,3.721414,79755.730734,14.734580,0.537032,-2.351995,-18627788.377453,-1967996.366745,17329678.120257,-1.000000
 54403, 37,13,20478327.708000,40.000000,36.644846,1.227821,3.951455,2.333089,-8840.135682,-30.972415,-1.128852,0.342375,-4902094.786430,10028948.277403,22934330.496947,1.000000
 54403, 46,13,22507572.997000,29.000000,13.874227,44.165936,9.678047,3.727288,8531.341652,55.388233,2.018736,-0.779719,-16355733.638991,-1950930.469381,19493755.818142,-1.000000
 54403, 47,13,20706514.158000,40.000000,32.971888,84.100484,4.330846,2.499502,-3643.744228,-45.700137,-1.665634,-0.322666,-22862327.119839,7265635.933437,8539270.369626,1.000000
 54403, 51,13,21459024.945000,26.000000,24.728869,186.082220,5.619841,2.950472,-16584.407736,25.651704,0.934928,9999.000000,-7097434.895788,21016802.646611,-12599827.050962,-1.000000
 54403, 52,13,19421828.527000,20.000000,55.106399,256.175911,2.879552,1.767993,-102761.260194,13.960520,0.508819,-1.611191,1083099.864221,24770722.145028,6108164.834161,-1.000000
 54403, 53,13,21568577.663000,35.000000,23.409915,319.921451,5.913093,3.033267,3110.049283,-33.062484,-1.205029,1.740522,8675641.447008,12839390.384379,20251231.105102,1.000000
 54404,  5,13,22950629.552000,37.000000,21.135744,85.484269,6.504981,3.183316,-1688.607218,-57.211404,-1.957635,-12.431774,-25463809.406737,2973503.975420,7252440.327818,1.000000
 54404, 13,13,22098889.478000,31.000000,29.024232,34.447197,4.852771,2.701567,-27929.232165,40.284648,1.378442,-2.150944,-14340377.819423,4413513.725705,21809489.591851,-1.000000
 54404, 15,13,20103996.062000,42.000000,57.511567,2.340573,2.800019,1.722636,-105539.325338,23.411507,0.801085,-0.846906,-7728425.496735,16103897.495415,19327179.005820,1.000000
 54404, 20,13,22777926.150000,34.000000,19.842210,310.510399,6.902731,3.272871,153251.576136,-20.586159,-0.704408,-4.901933,12218354.779660,14089091.675358,18824727.495690,1.000000
 54404, 21,13,21820618.482000,47.000000,42.285195,315.944919,3.507227,2.115189,-112991.430190,13.465552,0.460758,-0.389471,4243000.611498,18723066.732711,19166319.258455,1.000000
 54404, 24,13,20049394.938000,42.000000,58.307438,156.595309,2.775808,1.708834,-15482.167105,0.635857,0.021757,-0.147834,-14618760.926900,21984370.181553,-152827.895562,1.000000
 54404, 36,13,22425263.047000,23.000000,13.942957,52.151359,9.632067,3.721656,79755.731007,14.597789,0.499501,0.152376,-18629846.757998,-1969171.972277,17327327.490055,-1.000000
 54404, 37,13,20478540.965000,40.000000,36.643606,1.238278,3.951156,2.333142,-8840.137318,-32.572968,-1.114568,-1.335038,-4904770.514888,10027306.439000,22934477.257841,1.000000
 54404, 46,13,22508011.916000,30.000000,13.871134,44.158297,9.679064,3.727541,8531.341652,59.718167,2.043410,4.120856,-16353320.694911,-1952069.064981,19495665.255937,-1.000000
 54404, 47,13,20706480.517000,41.000000,32.973862,84.089448,4.330163,2.499407,-3643.744501,-46.442599,-1.589152,-0.558342,-22861198.163701,7265269.139136,8542614.890789,1.000000
 54404, 51,13,21459930.188000,28.000000,24.720209,186.080404,5.621073,2.951006,-16584.407736,30.505156,1.043812,8.607850,-7097124.265612,21015092.494918,-12602854.731288,-1.000000
 54404, 52,13,19422153.439000,21.000000,55.102184,256.159606,2.879398,1.768078,-102761.260467,7.342266,0.251234,-4.925639,1083272.679446,24771571.679312,6104691.672396,-1.000000
 54404, 53,13,21568211.219000,35.000000,23.415191,319.914384,5.911234,3.032930,3110.048738,-33.147812,-1.134237,1.281389,8675617.023798,12842169.378566,20249477.977459,1.000000
 54405,  5,14,22951051.492000,39.000000,21.132659,85.491505,6.522615,3.183526,-1688.606740,-55.282318,-1.799601,-8.540112,-25464710.900806,2973133.989440,7249489.774284,1.000000
 54405, 13,14,22099548.822000,34.000000,29.017842,34.450190,4.866222,2.701914,-27929.232395,37.738809,1.228509,-4.634719,-14341187.909700,4410841.279108,21809497.852581,-1.000000
 54405, 15,14,20104386.673000,45.000000,57.506150,2.351088,2.807387,1.722732,-105539.326061,19.468700,0.633763,-1.363333,-7729787.655101,16101764.759189,19328436.275463,1.000000
 54405, 20,14,22777591.956000,34.000000,19.846715,310.515744,6.919018,3.272554,153251.576108,-22.220867,-0.723354,-7.017725,12215930.872492,14089266.351377,18826152.330512,1.000000
 54405, 21,14,21820263.976000,48.000000,42.291337,315.940815,3.515833,2.114975,-112991.426495,13.720680,0.446648,-0.061139,4241628.682059,18724885.275214,19164783.479177,1.000000
 54405, 24,14,20049146.248000,44.000000,58.315211,156.587359,2.782713,1.708702,-15482.167877,6.574996,0.214035,-0.945460,-14619069.319789,21984169.957246,-149676.470359,1.000000
 54405, 36,14,22425680.851000,24.000000,13.939958,52.159193,9.658843,3.721902,79755.731279,19.303761,0.628394,-0.787643,-18631904.961757,-1970347.240262,17324976.444749,-1.000000
 54405, 37,14,20478754.898000,40.000000,36.642287,1.248741,3.961439,2.333198,-8840.138954,-37.897345,-1.233670,-1.498721,-4907446.390274,10025664.803858,22934623.467869,1.000000
 54405, 46,14,22508448.333000,31.000000,13.867997,44.150620,9.706072,3.727798,8531.341652,63.835689,2.078039,0.567455,-16350907.612406,-1953207.975525,19497574.225773,-1.000000
 54405, 47,14,20706447.073000,41.000000,32.975850,84.078307,4.341070,2.499311,-3643.744774,-43.605859,-1.419498,-1.215418,-22860068.830838,7264902.043869,8545959.204863,1.000000
 54405, 48,14,21666141.447000,24.000000,21.539374,155.374172,6.407079,3.156000,28655.211953,-23.614550,-0.768723,9999.000000,-16410403.754089,15336220.129625,-12010806.718723,1.000000
 54405, 51,14,21460828.650000,30.000000,24.711705,186.078582,5.637331,2.951531,-16584.407736,46.592965,1.516737,0.946492,-7096813.751663,21013381.906257,-12605882.107565,-1.000000
 54405, 52,14,19422482.825000,20.000000,55.098040,256.143490,2.886947,1.768161,-102761.260740,7.798822,0.253874,1.397806,1083445.599138,24772420.726635,6101218.366108,-1.000000
 54405, 53,14,21567844.627000,36.000000,23.420430,319.907364,5.925209,3.032595,3110.048192,-32.413484,-1.055154,0.305025,8675592.843706,12844948.135110,20247724.363435,1.000000
 54406,  5,14,22951504.842000,40.000000,21.129477,85.498782,6.517926,3.183742,-1688.606262,-40.213340,-1.396087,23.860418,-25465612.047773,2972764.087525,7246539.067215,1.000000
 54406, 13,14,22100206.708000,33.000000,29.011452,34.453240,4.863008,2.702261,-27929.232625,26.854033,0.932292,-5.148753,-14341998.158186,4408168.878483,21809505.644720,-1.000000
 54406, 15,14,20104778.286000,36.000000,57.500805,2.361691,2.805141,1.722826,-105539.326783,18.636113,0.646990,0.635526,-7731149.996610,16099631.955203,19329693.122417,1.000000
 54406, 20,14,22777261.248000,32.000000,19.851270,310.521047,6.911574,3.272233,153251.576079,-25.173159,-0.873937,-2.260996,12213506.794099,14089441.154043,18827576.761998,1.000000
 54406, 21,14,21819909.990000,47.000000,42.297549,315.936656,3.512395,2.114759,-112991.422800,15.477555,0.537335,1.482889,4240256.955055,18726703.744038,19163247.316853,1.000000
 54406, 24,14,20048897.958000,39.000000,58.322827,156.579364,2.780095,1.708573,-15482.168649,4.418796,0.153407,0.536937,-14619377.502967,21983969.418594,-146525.041915,1.000000
 54406, 36,14,22426097.573000,23.000000,13.936920,52.167060,9.652509,3.722151,79755.731552,14.857877,0.515821,-0.924109,-18633962.989557,-1971522.171912,17322624.983273,-1.000000
 54406, 37,14,20478970.494000,41.000000,36.641018,1.259240,3.958151,2.333252,-8840.140590,-35.477460,-1.231671,1.212727,-4910122.414133,10024023.371075,22934769.127100,1.000000
 54406, 46,14,22508889.446000,31.000000,13.864834,44.142975,9.699799,3.728058,8531.341652,65.845864,2.285972,6.183882,-16348494.390346,-1954347.202124,19499482.728513,-1.000000
 54406, 47,14,20706414.505000,38.000000,32.977740,84.067236,4.337120,2.499220,-3643.745046,-46.364143,-1.609625,0.711795,-22858939.120888,7264534.646133,8549303.314159,1.000000
 54406, 48,14,21665560.156000,26.000000,21.546740,155.369249,6.399518,3.155504,28655.211953,-25.723736,-0.893051,0.394594,-16411790.114541,15337113.549137,-12007755.977625,1.000000
 54406, 51,14,21461721.743000,29.000000,24.703058,186.076696,5.634309,2.952064,-16584.407736,43.565004,1.512447,-3.483682,-7096503.355176,21011670.878553,-12608909.182609,-1.000000
 54406, 52,14,19422810.765000,21.000000,55.093888,256.127169,2.884611,1.768244,-102761.261012,11.975002,0.415736,-2.522110,1083618.622054,24773269.287629,6097744.912895,-1.000000
 54406, 53,14,21567477.387000,37.000000,23.425722,319.900310,5.918869,3.032256,3110.047647,-28.678409,-0.995629,0.579383,8675568.906242,12847726.655550,20245970.262237,1.000000
 54407,  5,14,22951936.864000,38.000000,21.126328,85.506061,6.520737,3.183957,-1688.605784,-39.287296,-1.362133,2.630153,-25466512.847347,2972394.270161,7243588.207380,1.000000
 54407, 13,14,22100866.730000,33.000000,29.005083,34.456283,4.865391,2.702608,-27929.232855,23.232642,0.805501,-2.883050,-14342808.564591,4405496.524785,21809512.968266,-1.000000
 54407, 15,14,20105169.760000,35.000000,57.495465,2.372264,2.806124,1.722921,-105539.327506,19.339564,0.670524,0.467798,-7732512.521856,16097499.082878,19330949.546955,1.000000
 54407, 20,14,22776928.444000,31.000000,19.855824,310.526353,6.912096,3.271912,153251.576050,-26.068252,-0.903815,-4.477426,12211082.543715,14089616.083630,18829000.790456,1.000000
 54407, 21,14,21819554.915000,45.000000,42.303757,315.932492,3.513002,2.114543,-112991.419105,18.139276,0.628908,0.322670,4238885.431149,18728522.138619,19161710.771878,1.000000
 54407, 24,14,20048649.573000,40.000000,58.330467,156.571400,2.780676,1.708443,-15482.169422,4.644065,0.161015,0.281364,-14619685.476928,21983768.565267,-143373.609547,1.000000
 54407, 36,14,22426515.033000,20.000000,13.933910,52.174925,9.657292,3.722397,79755.731825,14.530115,0.503775,0.275982,-18636020.841309,-1972696.767231,17320273.105683,-1.000000
 54407, 37,14,20479183.812000,41.000000,36.639760,1.269727,3.959420,2.333305,-8840.142225,-36.075615,-1.250781,-1.034286,-4912798.585572,10022382.141181,22934914.235493,1.000000
 54407, 46,14,22509328.679000,31.000000,13.861696,44.135329,9.704700,3.728315,8531.341652,68.996455,2.392182,4.267571,-16346081.029434,-1955486.744220,19501390.763657,-1.000000
 54407, 47,14,20706381.415000,36.000000,32.979662,84.056165,4.338161,2.499128,-3643.745319,-48.280484,-1.673937,-0.061091,-22857809.034344,7264166.947334,8552647.216206,1.000000
 54407, 48,14,21664981.046000,26.000000,21.554136,155.364341,6.399326,3.155006,28655.211953,-23.100801,-0.800930,2.504017,-16413176.036088,15338006.882408,-12004704.946821,1.000000
 54407, 51,14,21462613.648000,28.000000,24.694433,186.074830,5.637773,2.952596,-16584.407736,40.678467,1.410367,-4.404861,-7096193.075347,21009959.413449,-12611935.954180,-1.000000
 54407, 52,14,19423137.945000,19.000000,55.089728,256.110876,2.885597,1.768327,-102761.261285,12.336734,0.427728,0.262802,1083791.748121,24774117.362264,6094271.312841,-1.000000
 54407, 53,14,21567106.409000,36.000000,23.431015,319.893253,5.919350,3.031918,3110.047102,-29.084871,-1.008404,-3.336240,8675545.211601,12850504.938986,20244215.674324,1.000000
 54408,  5,15,22952369.670000,38.000000,21.123262,85.513507,6.482516,3.184165,-1688.605305,-49.168206,-1.533683,3.406476,-25467413.299236,2972024.537834,7240637.195543,1.000000
 54408, 13,15,22101529.821000,33.000000,28.998878,34.459365,4.837163,2.702945,-27929.233085,21.335325,0.665504,0.111147,-14343619.128626,4402824.218965,21809519.823217,-1.000000
 54408, 15,15,20105561.360000,32.000000,57.490284,2.382593,2.789470,1.723013,-105539.328228,22.517738,0.702386,0.600972,-7733875.229616,16095366.143561,19332205.548453,1.000000
 54408, 20,15,22776590.115000,29.000000,19.860281,310.531573,6.869188,3.271598,153251.576022,-61.968156,-1.932946,-9.855483,12208658.122221,14089791.139907,18830424.415517,1.000000
 54408, 21,15,21819199.565000,44.000000,42.309908,315.928096,3.491540,2.114329,-112991.415411,6.748774,0.210512,0.037387,4237514.110347,18730340.458898,19160173.844280,1.000000
 54408, 24,15,20048401.213000,39.000000,58.337924,156.563943,2.763793,1.708317,-15482.170194,-8.603733,-0.268373,0.217072,-14619993.240802,21983567.397840,-140222.174827,1.000000
 54408, 29,15,22202019.620000,31.000000,27.031403,221.945007,5.156474,2.813170,127930.961108,69.138258,2.156600,9999.000000,3759501.364006,25138531.431471,-7750900.716428,-1.000000
 54408, 36,15,22426932.095000,16.000000,13.931036,52.182875,9.601175,3.722633,79755.732097,23.399843,0.729901,-0.061106,-18638078.516013,-1973871.025015,17317920.813159,-1.000000
 54408, 37,15,20479399.119000,41.000000,36.638615,1.280113,3.935796,2.333354,-8840.143861,-18.693300,-0.583092,1.023386,-4915474.904511,10020741.114227,22935058.793046,1.000000
 54408, 46,15,22509764.313000,26.000000,13.858696,44.127751,9.648398,3.728561,8531.341652,78.359132,2.444223,0.405055,-16343667.529759,-1956626.601813,19503298.331158,-1.000000
 54408, 47,15,20706348.820000,34.000000,32.981681,84.045308,4.311928,2.499031,-3643.745592,-36.031081,-1.123902,0.355643,-22856678.570986,7263798.946455,8555990.912515,1.000000
 54408, 48,15,21664404.325000,26.000000,21.561330,155.359639,6.358962,3.154522,28655.211953,-36.665620,-1.143695,4.897795,-16414561.518718,15338900.129357,-12001653.626385,1.000000
 54408, 51,15,21463501.401000,26.000000,24.685502,186.073124,5.605847,2.953146,-16584.407736,8.043145,0.250886,-8.628420,-7095882.912829,21008247.509931,-12614962.423649,-1.000000
 54408, 52,15,19423465.349000,19.000000,55.085264,256.094391,2.868462,1.768417,-102761.261558,10.899669,0.339989,-1.973835,1083964.978043,24774964.950067,6090797.567686,-1.000000
 54408, 53,15,21566740.057000,36.000000,23.436247,319.886090,5.882636,3.031584,3110.046556,-29.311789,-0.914310,1.227347,8675521.759747,12853282.985329,20242460.599739,1.000000
 54409,  5,15,22952800.412000,38.000000,21.120133,85.520811,6.486804,3.184378,-1688.604827,-48.722347,-1.475679,1.284549,-25468313.403946,2971654.889438,7237686.030360,1.000000
 54409, 13,15,22102190.774000,34.000000,28.992552,34.462422,4.840644,2.703289,-27929.233314,21.018993,0.636613,-1.889017,-14344429.850810,4400151.959316,21809526.209576,-1.000000
 54409, 15,15,20105952.616000,31.000000,57.484988,2.393143,2.791090,1.723107,-105539.328951,23.434189,0.709764,0.181798,-7735238.121087,16093233.136029,19333461.127482,1.000000
 54409, 20,15,22776248.628000,28.000000,19.864853,310.536862,6.871288,3.271277,153251.575993,-70.986446,-2.150004,-13.020234,12206233.529673,14089966.322896,18831847.637148,1.000000
 54409, 21,15,21818843.891000,43.000000,42.316136,315.923891,3.492947,2.114112,-112991.411717,8.714685,0.263946,-0.406340,4236142.992660,18732158.704818,19158636.534088,1.000000
 54409, 24,15,20048152.890000,40.000000,58.345534,156.556031,2.765010,1.708188,-15482.170967,-11.419254,-0.345861,0.081455,-14620300.795086,21983365.915983,-137070.737070,1.000000
 54409, 29,15,22202609.747000,30.000000,27.026157,221.938454,5.160083,2.813472,127930.959147,77.960181,2.361221,9.503542,3758982.175098,25137680.069899,-7753921.753583,-1.000000
 54409, 36,15,22427349.175000,15.000000,13.928062,52.190756,9.608129,3.722876,79755.732370,24.926861,0.754973,2.479083,-18640136.014037,-1975044.945870,17315568.105194,-1.000000
 54409, 37,15,20479614.282000,41.000000,36.637399,1.290591,3.937963,2.333406,-8840.145497,-16.076949,-0.486931,0.976685,-4918151.370873,10019100.290267,22935202.799755,1.000000
 54409, 46,15,22510198.492000,29.000000,13.855594,44.120120,9.655481,3.728816,8531.341652,78.631899,2.381566,-0.986711,-16341253.891414,-1957766.774902,19505205.430972,-1.000000
 54409, 47,15,20706316.432000,37.000000,32.983622,84.034272,4.313955,2.498938,-3643.745864,-37.529288,-1.136669,0.335265,-22855547.731166,7263430.644418,8559334.401414,1.000000
 54409, 48,15,21663827.007000,25.000000,21.568704,155.354753,6.360246,3.154026,28655.211953,-36.002497,-1.090427,4.365863,-16415946.562418,15339793.289902,-11998602.016388,1.000000
 54409, 51,15,21464396.205000,26.000000,24.676844,186.071269,5.610596,2.953681,-16584.407736,3.295702,0.099819,-1.631837,-7095572.867108,21006535.169110,-12617988.589501,-1.000000
 54409, 52,15,19423794.409000,20.000000,55.081076,256.078054,2.870105,1.768501,-102761.261830,9.644182,0.292098,1.584495,1084138.310967,24775812.051449,6087323.675856,-1.000000
 54409, 53,15,21566371.713000,36.000000,23.441560,319.879012,5.884468,3.031244,3110.046011,-26.889910,-0.814429,-0.948021,8675498.550418,12856060.795307,20240705.038105,1.000000
 54410,  2,14,23685736.050000,26.000000,8.385427,146.418022,15.471572,4.208343,23000.734149,-56.145183,-1.441967,9999.000000,-19094698.373540,9887817.505946,-14873887.675171,-1.000000
 54410,  5,14,22953230.847000,44.000000,21.117122,85.528010,6.546181,3.184584,-1688.604349,-27.627133,-0.709543,0.945683,-25469213.160921,2971285.325989,7234734.713301,1.000000
