GPS_Time(s),PRN,nSV,pseudorange,C/N0,Elevation,Azimuth,err_tropo,err_iono,sat_clock_error,Pseudorange_residual,Normalized_Pseudorange_residual,Pr_rate_consitency,Sat_pos_x,Sat_pos_y,Sat_pos_z,LOS/NLOS_label
 53272, 46, 7,22104413.249000,18.000000,16.579833,53.359708,8.308887,3.512712,8531.062449,-0.000000,-0.000000,-0.560763,-18973998.931815,-864074.705496,17046727.836559,-1.000000
 53273,  2, 6,22810963.655000,25.000000,16.065573,143.738414,8.576152,3.552386,23006.063625,-0.216622,-0.540283,2.034402,-20038143.154882,11758296.464845,-12089907.324078,1.000000
 53273, 15, 6,19698910.549000,24.000000,63.424685,348.614090,2.688389,1.633405,-105538.527301,-0.629123,-1.569116,-0.832681,-6307213.842996,18457474.714067,17641700.329113,1.000000
 53273, 21, 6,22257610.412000,27.000000,35.194076,319.467663,4.163680,2.396412,-112995.614940,0.533760,1.331266,-1.385667,5921750.657673,16632742.662495,20651870.714842,1.000000
 53273, 24, 6,20395514.270000,23.000000,49.545980,163.689963,3.158122,1.895446,-15480.042324,0.669064,1.668734,1.740949,-14126534.251856,22017124.325399,-3698553.754144,1.000000
 53273, 29, 6,21570152.789000,24.000000,32.934829,229.862353,4.412025,2.501284,127933.234267,-0.357079,-0.890602,-1.285909,4240242.276880,25886442.686349,-4231710.249801,1.000000
 53273, 46, 6,22104695.602000,16.000000,16.578393,53.351234,8.325093,3.512822,8531.062449,0.000000,0.000000,-0.647699,-18971800.614505,-864860.440436,17049134.088472,-1.000000
 53274,  2, 6,22811712.753000,23.000000,16.058773,143.741262,8.581345,3.552915,23006.058936,-0.020865,-0.539653,-1.593357,-20037371.416254,11756825.914545,-12092520.662982,1.000000
 53274, 15, 6,19699239.274000,25.000000,63.419665,348.628258,2.689057,1.633469,-105538.528091,-0.060689,-1.569676,1.669359,-6308363.896279,18455458.746562,17643416.361599,1.000000
 53274, 21, 6,22257200.626000,25.000000,35.200401,319.465512,4.163885,2.396130,-112995.611091,0.051490,1.331762,-0.679031,5920157.406286,16634608.334176,20650784.352897,1.000000
 53274, 24, 6,20395160.104000,21.000000,49.553747,163.684864,3.158405,1.895244,-15480.043028,0.064500,1.668238,-1.386864,-14127103.639627,22017259.067234,-3695449.521983,1.000000
 53274, 29, 6,21570684.279000,22.000000,32.929752,229.854835,4.413528,2.501528,127933.232294,-0.034436,-0.890671,-1.399943,4239904.820320,25885983.111215,-4234876.157369,1.000000
 53274, 46, 6,22104979.009000,15.000000,16.576731,53.342684,8.327590,3.512950,8531.062449,-0.000000,-0.000000,0.419993,-18969602.057301,-865646.480381,17051539.932119,-1.000000
 53275,  2, 7,22812462.805000,25.000000,16.051900,143.743791,8.538500,3.553449,23006.054247,-24.082250,-1.884714,1.858515,-20036599.554121,11755355.052658,-12095133.734163,1.000000
 53275,  5, 7,22483685.528000,18.000000,24.552877,77.093100,5.727632,2.961343,-1689.133669,22.270194,1.742900,9999.000000,-24231371.275699,3455549.757509,10471319.111033,-1.000000
 53275, 15, 7,19699565.541000,31.000000,63.414433,348.643171,2.674696,1.633535,-105538.528880,-11.001481,-0.860993,-0.766573,-6309514.138921,18453442.640598,17645132.007464,1.000000
 53275, 21, 7,22256792.284000,24.000000,35.206711,319.463606,4.140812,2.395848,-112995.607243,-9.638099,-0.754293,0.623071,5918564.340171,16636473.996682,20649697.580290,1.000000
 53275, 24, 7,20394807.475000,29.000000,49.561602,163.679102,3.141027,1.895041,-15480.043732,2.741496,0.214554,1.439342,-14127672.777498,22017393.533219,-3692345.209922,1.000000
 53275, 29, 7,21571216.617000,24.000000,32.925019,229.847168,4.390307,2.501757,127933.230320,19.710139,1.542546,-0.338813,4239567.228620,25885523.172834,-4238041.975682,1.000000
 53275, 46, 7,22105261.059000,14.000000,16.574625,53.334024,8.283659,3.513112,8531.062449,-0.000000,-0.000000,-0.890614,-18967403.260827,-866432.824836,17053945.366868,-1.000000
 53276,  2, 7,22813213.391000,26.000000,16.045172,143.747008,8.531974,3.553978,23006.049557,-23.409972,-1.879673,2.391026,-20035827.568496,11753883.880588,-12097746.536314,1.000000
 53276,  5, 7,22484088.052000,20.000000,24.550390,77.100903,5.721600,2.961525,-1689.133268,21.915141,1.759647,-1.073685,-24232645.882991,3455057.129293,10468580.170500,-1.000000
 53276, 15, 7,19699891.103000,30.000000,63.409646,348.656452,2.671702,1.633598,-105538.529670,-9.983673,-0.801626,-1.627752,-6310664.571520,18451426.395648,17646847.267078,1.000000
 53276, 21, 7,22256383.275000,23.000000,35.213033,319.461165,4.135356,2.395567,-112995.603394,-10.196334,-0.818701,-0.273153,5916971.460017,16638339.649412,20648610.397302,1.000000
 53276, 24, 7,20394451.331000,29.000000,49.569256,163.674778,3.137013,1.894840,-15480.044435,1.802573,0.144735,-2.196732,-14128241.665499,22017527.723316,-3689240.818030,1.000000
 53276, 29, 7,21571751.894000,25.000000,32.919522,229.839832,4.385804,2.502005,127933.228347,19.872265,1.595617,2.302670,4239229.502792,25885062.871303,-4241207.703165,1.000000
 53276, 46, 7,22105543.648000,16.000000,16.573461,53.325604,8.274782,3.513238,8531.062449,0.000000,0.000000,0.782289,-18965204.225168,-867219.473821,17056350.392661,-1.000000
 53277,  2, 8,22813961.393000,27.000000,16.038358,143.749583,8.563342,3.554502,23006.044868,-16.649820,-1.127300,-0.250844,-20035055.459458,11752412.397641,-12100359.069999,1.000000
 53277,  5, 8,22484492.136000,23.000000,24.547088,77.108257,5.740953,2.961702,-1689.132867,28.860899,1.954069,0.460935,-24233920.178685,3454564.632868,10465841.009423,-1.000000
 53277, 15, 8,19700220.310000,29.000000,63.404428,348.671238,2.680561,1.633661,-105538.530459,-15.326557,-1.037707,1.445172,-6311815.192290,18449410.013545,17648562.139178,1.000000
 53277, 21, 8,22255974.868000,22.000000,35.219343,319.459231,4.148244,2.395284,-112995.599546,-11.553968,-0.782278,0.877009,5915378.766515,16640205.291762,20647522.804211,1.000000
 53277, 24, 8,20394100.228000,38.000000,49.577144,163.669116,3.146915,1.894638,-15480.045139,-0.283377,-0.019186,2.753475,-14128810.302625,22017661.637911,-3686136.347852,1.000000
 53277, 29, 8,21572283.353000,25.000000,32.914769,229.832213,4.400760,2.502251,127933.226374,14.952823,1.012403,-1.561999,4238891.642259,25884602.206614,-4244373.340505,1.000000
 53277, 37, 8,20236708.276000,23.000000,38.116086,349.276290,3.877363,2.271984,-8838.167080,15.264841,1.033528,9999.000000,-2001200.752852,11992860.293372,22421289.363527,1.000000
 53277, 46, 8,22105825.220000,15.000000,16.571436,53.316951,8.302642,3.513357,8531.062449,-15.264841,-1.033528,-0.271442,-18963004.950950,-868006.426837,17058755.008868,-1.000000
 53278,  2, 8,22814714.241000,33.000000,16.031576,143.752610,8.581368,3.555029,23006.040178,-4.190085,-1.084350,4.750264,-20034283.227062,11750940.603823,-12102971.335160,1.000000
 53278, 13, 8,21365357.251000,19.000000,36.463917,31.402613,4.032969,2.340818,-27929.075803,8.048517,2.082872,9999.000000,-13532353.287332,7436418.816910,21503585.902285,-1.000000
 53278, 15, 8,19700553.502000,33.000000,63.399531,348.684959,2.685236,1.633723,-105538.531249,-2.833085,-0.733173,5.316945,-6312966.003615,18447393.491988,17650276.625363,1.000000
 53278, 21, 8,22255565.200000,22.000000,35.225672,319.456927,4.154658,2.395001,-112995.595698,-7.047999,-1.823949,-1.132793,5913786.259017,16642070.924225,20646434.800778,1.000000
 53278, 24, 8,20393746.565000,36.000000,49.584838,163.664393,3.151911,1.894439,-15480.045843,-1.375125,-0.355868,-0.045007,-14129378.690979,22017795.276110,-3683031.796496,1.000000
 53278, 29, 8,21572819.777000,34.000000,32.909474,229.824778,4.408876,2.502507,127933.224400,7.397777,1.914468,3.230194,4238553.646974,25884141.178794,-4247538.887634,1.000000
 53278, 46, 8,22106107.868000,30.000000,16.570012,53.308471,8.317460,3.513465,8531.062449,0.010278,0.002660,-0.094488,-18960805.437178,-868793.684940,17061159.216576,-1.000000
 53278, 53, 8,22059507.066000,28.000000,16.914513,326.780789,8.157196,3.487168,3110.798007,-0.010278,-0.002660,9999.000000,8863890.123914,9584403.006621,21905966.298395,1.000000
 53279,  2, 9,22815461.173000,47.000000,16.024664,143.755264,8.604887,3.555566,23006.035488,-21.846942,-1.168572,-3.237639,-20033510.871365,11749468.499138,-12105583.331737,1.000000
 53279,  5, 9,22485302.668000,39.000000,24.541176,77.123442,5.765405,2.962067,-1689.132064,28.243077,1.510696,9999.000000,-24236467.836947,3453580.032549,10460362.022605,-1.000000
 53279, 13, 9,21366007.272000,31.000000,36.456941,31.405090,4.043020,2.341117,-27929.076030,-0.683195,-0.036543,6.143218,-13532975.841109,7433736.305426,21504119.279757,-1.000000
 53279, 15, 9,19700873.450000,38.000000,63.394588,348.699592,2.691601,1.633785,-105538.532038,-18.594080,-0.994580,-9.655661,-6314117.003113,18445376.833400,17651990.723959,1.000000
 53279, 21, 9,22255165.828000,30.000000,35.232196,319.454849,4.163663,2.394710,-112995.591850,10.843205,0.579993,3.695581,5912193.937545,16643936.546745,20645346.387025,1.000000
 53279, 24, 9,20393395.514000,47.000000,49.592547,163.658854,3.158886,1.894239,-15480.046547,-11.952307,-0.639318,0.950372,-14129946.829036,22017928.638516,-3679927.166249,1.000000
 53279, 29, 9,21573347.252000,38.000000,32.904614,229.817032,4.419714,2.502741,127933.222427,13.990242,0.748325,-7.684577,4238215.516888,25883679.787870,-4250704.344486,1.000000
 53279, 46, 9,22106393.366000,30.000000,16.568191,53.299914,8.337722,3.513605,8531.062449,-31.052831,-1.660987,0.816845,-18958605.685018,-869581.247116,17063563.014583,-1.000000
 53279, 47, 9,20831922.644000,34.000000,29.798944,96.016258,4.827846,2.659945,-3643.370139,31.052831,1.660987,9999.000000,-23878454.404579,7499678.338322,4669050.111020,-1.000000
 53280,  2,11,22816216.190000,47.000000,16.017883,143.758194,8.589254,3.556093,23006.030798,-17.441767,-1.162047,6.264059,-20032738.392422,11747996.083594,-12108195.059670,1.000000
 53280,  5,11,22485695.156000,38.000000,24.538284,77.131025,5.753271,2.962246,-1689.131663,19.335570,1.288221,-11.991300,-24237741.199437,3453087.928580,10457622.196981,-1.000000
 53280, 13,11,21366657.954000,31.000000,36.450105,31.407404,4.034723,2.341410,-27929.076256,9.862027,0.657052,8.761855,-13533598.567668,7431053.763731,21504652.195369,-1.000000
 53280, 15,11,19701197.778000,34.000000,63.389536,348.713512,2.685766,1.633849,-105538.532828,-20.945967,-1.395512,-3.664234,-6315268.193169,18443360.035482,17653704.436566,1.000000
 53280, 21,11,22254761.640000,30.000000,35.238428,319.452644,4.153817,2.394432,-112995.588002,8.483913,0.565236,4.008183,5910601.802119,16645802.159266,20644257.562970,1.000000
 53280, 24,11,20393042.518000,46.000000,49.600309,163.653944,3.151537,1.894038,-15480.047251,-10.338596,-0.688803,0.243666,-14130514.717864,22018061.724660,-3676822.455697,1.000000
 53280, 29,11,21573886.202000,36.000000,32.899410,229.809613,4.410552,2.502992,127933.220454,11.044821,0.735855,5.245793,4237877.251954,25883218.033870,-4253869.710993,1.000000
 53280, 36,11,21945389.956000,20.000000,17.497297,43.356803,7.901025,3.443208,79755.077714,-3.163322,-0.210754,9999.000000,-16225894.647520,-435523.360032,19694474.518420,-1.000000
 53280, 46,11,22106676.657000,24.000000,16.566579,53.291379,8.320012,3.513728,8531.062449,-30.662692,-2.042883,-0.000528,-18956405.693476,-870369.114420,17065966.403977,-1.000000
 53280, 47,11,20831739.981000,32.000000,29.802594,96.006232,4.816632,2.659751,-3643.370412,31.454045,2.095607,-2.949491,-23877786.875767,7499616.636367,4672574.433917,-1.000000
 53280, 53,11,22058530.098000,26.000000,16.927016,326.770474,8.152405,3.486219,3110.796917,2.371969,0.158031,9999.000000,8863260.280643,9590379.006019,21903602.393452,1.000000
 53281,  2,14,22816961.297000,47.000000,16.011168,143.761228,8.509222,3.556615,23006.026108,-29.966857,-1.316689,-3.805704,-20031965.790310,11746523.356495,-12110806.519523,1.000000
 53281,  5,14,22486096.251000,38.000000,24.535434,77.138580,5.698080,2.962423,-1689.131261,14.447778,0.634809,-3.558366,-24239014.250177,3452595.956253,10454882.151046,-1.000000
 53281, 13,14,21367306.988000,32.000000,36.443181,31.409588,3.996256,2.341707,-27929.076483,9.702712,0.426320,6.578659,-13534221.466727,7428371.192769,21505184.648982,-1.000000
 53281, 15,14,19701527.331000,37.000000,63.384278,348.727130,2.659855,1.633916,-105538.533617,-19.627137,-0.862381,1.236218,-6316419.571996,18441343.100067,17655417.761920,1.000000
 53281, 20,14,23140836.524000,25.000000,14.975557,304.436287,9.064332,3.638194,153251.577677,61.460630,2.700469,9999.000000,14819255.193302,13967045.941923,16977998.026802,-1.000000
 53281, 21,14,22254357.944000,30.000000,35.244374,319.450437,4.112944,2.394167,-112995.584154,-18.852844,-0.828360,4.259458,5909009.852093,16647667.762281,20643168.328375,1.000000
 53281, 24,14,20392689.553000,45.000000,49.608146,163.649296,3.120625,1.893836,-15480.047955,-1.475907,-0.064849,0.029917,-14131082.356975,22018194.534717,-3673717.665648,1.000000
 53281, 29,14,21574419.062000,36.000000,32.894037,229.802422,4.368416,2.503251,127933.218481,-15.688376,-0.689319,-1.008957,4237538.851594,25882755.916784,-4257034.987842,1.000000
 53281, 36,14,21945834.709000,24.000000,17.493910,43.364542,7.825761,3.443462,79755.077987,-6.644821,-0.291961,1.882417,-16228095.068171,-437075.191818,19692623.718022,-1.000000
 53281, 37,14,20237581.843000,25.000000,38.110633,349.319272,3.847196,2.272205,-8838.173623,-10.663679,-0.468543,9999.000000,-2011048.487367,11985527.023838,22424332.759168,1.000000
 53281, 46,14,22106965.182000,26.000000,16.564931,53.282812,8.240009,3.513855,8531.062449,-27.368954,-1.202542,5.163506,-18954205.463176,-871157.286353,17068369.384127,-1.000000
 53281, 47,14,20831563.991000,31.000000,29.806322,95.996204,4.769388,2.659554,-3643.370684,54.007498,2.372992,3.281783,-23877118.906229,7499554.696192,4676098.643089,-1.000000
 53281, 52,14,19158228.888000,25.000000,57.881625,276.391565,2.807271,1.716146,-102760.886651,19.696089,0.865411,9999.000000,971540.260297,23519618.291207,9893586.298530,1.000000
 53281, 53,14,22058041.150000,25.000000,16.932861,326.765314,8.070628,3.485775,3110.796372,-29.026133,-1.275356,5.047193,8862945.763752,9593366.805844,21902419.651154,1.000000
 53282,  2,15,22817712.784000,45.000000,16.004437,143.764041,8.524984,3.557139,23006.021418,-20.429145,-0.976946,2.310091,-20031193.065044,11745050.319247,-12113417.709991,1.000000
 53282,  5,15,22486503.382000,36.000000,24.532463,77.146084,5.706994,2.962607,-1689.130859,14.063958,0.672555,2.313047,-24240286.989491,3452104.114991,10452141.884206,-1.000000
 53282, 13,15,21367951.948000,31.000000,36.436258,31.411917,4.002706,2.342004,-27929.076709,5.759067,0.275405,2.618446,-13534844.538279,7425688.592607,21505716.640586,-1.000000
 53282, 15,15,19701861.326000,37.000000,63.379190,348.741314,2.663833,1.633980,-105538.534407,-20.287922,-0.970193,5.399427,-6317571.140192,18439326.026626,17657130.700392,1.000000
 53282, 20,15,23140521.022000,25.000000,14.979716,304.441824,9.075130,3.637862,153251.577704,59.772960,2.858415,-3.213691,14817058.037237,13967094.472437,16979854.211074,-1.000000
 53282, 21,15,22253949.273000,28.000000,35.250669,319.448319,4.118277,2.393886,-112995.580306,-22.442280,-1.073217,-0.889990,5907418.088156,16649533.355187,20642078.683519,1.000000
 53282, 24,15,20392335.771000,43.000000,49.615999,163.644142,3.124791,1.893633,-15480.048659,-0.167467,-0.008008,-1.008649,-14131649.746398,22018327.068648,-3670612.796168,1.000000
 53282, 29,15,21574945.737000,34.000000,32.889029,229.794950,4.375345,2.503493,127933.216507,-16.269170,-0.778011,-7.407799,4237200.316292,25882293.436675,-4260200.174212,1.000000
 53282, 36,15,21946278.497000,25.000000,17.490510,43.372296,7.838571,3.443717,79755.078260,-7.351883,-0.351576,0.196657,-16230295.411847,-438626.693889,19690772.445861,-1.000000
 53282, 37,15,20237802.462000,31.000000,38.109245,349.330093,3.852897,2.272261,-8838.175259,-11.416742,-0.545962,1.549781,-2013510.995692,11983694.043705,22425092.261557,1.000000
 53282, 46,15,22107250.948000,26.000000,16.563234,53.274238,8.252783,3.513985,8531.062449,-25.652964,-1.226756,1.988684,-18952004.994205,-871945.762937,17070771.954976,-1.000000
 53282, 47,15,20831382.725000,35.000000,29.809911,95.986057,4.775794,2.659363,-3643.370957,53.963876,2.580617,-2.266449,-23876450.495956,7499492.516874,4679622.740130,-1.000000
 53282, 48,15,22325010.007000,26.000000,13.548535,160.729839,9.976722,3.754099,28655.211953,-9.905562,-0.473696,9999.000000,-14581120.691782,14297593.100830,-15237088.625873,1.000000
 53282, 52,15,19158375.500000,25.000000,57.881102,276.372606,2.811361,1.716155,-102760.886923,23.274344,1.113007,1.295360,971551.806567,23520989.671946,9890328.599821,1.000000
 53282, 53,15,22057551.316000,25.000000,16.939038,326.760171,8.079569,3.485306,3110.795826,-22.911068,-1.095635,3.798225,8862631.516753,9596354.472005,21901236.382436,1.000000
 53283,  2,14,22818462.803000,49.000000,15.997637,143.767062,8.506635,3.557667,23006.016727,-27.943818,-1.465806,-5.121478,-20030420.216722,11743576.970455,-12116028.632260,1.000000
 53283,  5,14,22486921.097000,42.000000,24.529667,77.153738,5.693045,2.962780,-1689.130458,34.713827,1.820931,6.823102,-24241559.417343,3451612.404757,10449401.396519,-1.000000
 53283, 13,14,21368593.900000,25.000000,36.429535,31.414230,3.993137,2.342293,-27929.076936,12.179671,0.638891,-4.552566,-13535467.782319,7423005.963314,21506248.170167,-1.000000
 53283, 15,14,19702195.319000,42.000000,63.374199,348.755001,2.657162,1.634044,-105538.535196,-13.690220,-0.718127,-0.752680,-6318722.898353,18437308.814629,17658843.252354,1.000000
 53283, 20,14,23140210.232000,23.000000,14.983733,304.447316,9.049672,3.637542,153251.577730,39.344336,2.063826,1.534553,14814860.650177,13967143.098984,16981710.032155,-1.000000
 53283, 21,14,22253544.668000,36.000000,35.256893,319.446029,4.107155,2.393608,-112995.576458,-29.883970,-1.567578,2.680381,5905826.510330,16651398.937928,20640988.628422,1.000000
 53283, 24,14,20391975.946000,26.000000,49.623699,163.639422,3.116473,1.893433,-15480.049363,-12.548319,-0.658228,-5.797502,-14132216.886164,22018459.326413,-3667507.847325,1.000000
 53283, 29,14,21575516.691000,37.000000,32.883691,229.787567,4.364815,2.503750,127933.214534,-2.171506,-0.113907,36.683698,4236861.646530,25881830.593609,-4263365.269280,1.000000
 53283, 36,14,21946728.237000,24.000000,17.487295,43.380103,7.819933,3.443958,79755.078532,7.483846,0.392569,0.323859,-16232495.679492,-440177.867531,19688920.701098,-1.000000
 53283, 37,14,20238029.369000,31.000000,38.107922,349.340744,3.843192,2.272316,-8838.176895,-2.871178,-0.150609,2.411865,-2015973.733684,11981861.198655,22425851.225284,1.000000
 53283, 46,14,22107535.586000,37.000000,16.561723,53.265743,8.232436,3.514102,8531.062449,-15.616494,-0.819171,0.385991,-18949804.286647,-872734.544191,17073174.116465,-1.000000
 53283, 51,14,20486040.523000,30.000000,34.749525,187.979630,4.159073,2.416443,-16584.128533,18.731270,0.982558,9999.000000,-7501752.654204,22646916.771224,-9036377.833122,-1.000000
 53283, 52,14,19158526.270000,31.000000,57.880316,276.353367,2.804221,1.716168,-102760.887196,20.993539,1.101226,0.044618,971563.534713,23522360.612901,9887070.664259,1.000000
 53283, 53,14,22057063.187000,30.000000,16.945166,326.754962,8.056201,3.484841,3110.795281,-28.720983,-1.506573,-2.394651,8862317.539873,9599342.003540,21900052.587610,1.000000
 53284,  2, 9,22819214.087000,38.000000,15.990907,143.769931,8.470049,3.558191,23006.012037,-14.756115,-0.997322,3.757715,-20029647.245358,11742103.311525,-12118639.285027,1.000000
 53284, 13, 9,21369236.915000,22.000000,36.422528,31.416487,3.975062,2.342593,-27929.077162,13.961639,0.943626,1.603767,-13536091.198839,7420323.304959,21506779.237716,-1.000000
 53284, 15, 9,19702525.198000,31.000000,63.368972,348.769010,2.644822,1.634110,-105538.535985,-1.690928,-0.114285,2.746546,-6319874.845290,18435291.465321,17660555.416953,1.000000
 53284, 20, 9,23139896.928000,20.000000,14.987689,304.452884,9.004905,3.637226,153251.577757,22.606191,1.527886,-0.960142,14812663.031404,13967191.821864,16983565.490447,-1.000000
 53284, 21, 9,22253133.602000,26.000000,35.262993,319.443909,4.087278,2.393336,-112995.572611,-37.664449,-2.545629,-3.428389,5904235.119305,16653264.509901,20639898.163365,1.000000
 53284, 24, 9,20391629.537000,37.000000,49.631567,163.634411,3.101497,1.893230,-15480.050068,15.840897,1.070639,7.276732,-14132783.776304,22018591.307972,-3664402.819186,1.000000
 53284, 29, 9,21576045.642000,21.000000,32.878554,229.780226,4.344939,2.503997,127933.212561,1.702764,0.115085,-4.325367,4236522.841730,25881367.387574,-4266530.273735,1.000000
 53284, 36, 9,21947175.538000,22.000000,17.483818,43.387833,7.784672,3.444218,79755.078805,12.469316,0.842764,0.374687,-16234695.870501,-441728.712075,19687068.484219,-1.000000
 53284, 46, 9,22107819.826000,24.000000,16.559964,53.257151,8.194592,3.514236,8531.062449,-12.469316,-0.842764,2.511210,-18947603.340589,-873523.630135,17075575.868538,-1.000000
 53285,  2,12,22819962.974000,42.000000,15.983961,143.772663,8.512765,3.558732,23006.007346,-27.467350,-1.341459,0.733160,-20028874.151030,11740629.341763,-12121249.668853,1.000000
 53285, 13,12,21369878.149000,33.000000,36.415736,31.419009,3.994079,2.342885,-27929.077389,12.877774,0.628929,-0.001188,-13536714.787558,7417640.618485,21507309.843093,-1.000000
 53285, 15,12,19702853.343000,50.000000,63.364181,348.783446,2.657159,1.634170,-105538.536774,-3.825502,-0.186831,0.638876,-6321026.981004,18433273.978762,17662267.194152,1.000000
 53285, 20,12,23139583.335000,20.000000,14.992151,304.458321,9.044067,3.636870,153251.577784,55.540963,2.712526,-1.333031,14810465.183266,13967240.640302,16985420.584583,-1.000000
 53285, 21,12,22252707.806000,40.000000,35.269616,319.441723,4.105510,2.393040,-112995.568763,-35.665639,-1.741849,-16.962420,5902643.914433,16655130.071599,20638807.288109,1.000000
 53285, 24,12,20391282.009000,44.000000,49.639182,163.629015,3.115484,1.893033,-15480.050772,3.767559,0.184001,6.213443,-14133350.416331,22018723.013500,-3661297.712557,1.000000
