GPS_Time(s),PRN,nSV,pseudorange,C/N0,Elevation,Azimuth,err_tropo,err_iono,sat_clock_error,Pseudorange_residual,Normalized_Pseudorange_residual,Pr_rate_consitency,Sat_pos_x,Sat_pos_y,Sat_pos_z,LOS/NLOS_label
 58811, 10,11,23583821.845000,23.000000,19.006241,317.545964,7.189789,3.332404,56556.104920,12.570122,0.391220,-1.758766,11118025.972410,12420830.659377,20756206.161657,-1.000000
 58811, 12,11,23681765.005000,41.000000,16.513644,134.354894,8.210839,3.517790,97534.367761,-49.349100,-1.535892,0.305745,-22514508.491917,9975128.450317,-9891123.101639,1.000000
 58811, 15,11,22096704.384000,31.000000,35.755216,37.623465,4.035986,2.371554,-105541.566493,3.863835,0.120254,-6.935685,-15157630.255596,6892876.471005,20541035.499529,-1.000000
 58811, 20,11,21282820.603000,23.000000,43.690882,332.103672,3.417180,2.067547,153251.080406,-42.813685,-1.332490,2.173705,748550.173206,16224477.495458,20888457.329130,1.000000
 58811, 21,11,20996343.738000,42.000000,60.375517,269.035838,2.717726,1.675651,-112977.261165,31.428094,0.978136,0.086729,119296.634441,25205933.224574,9204443.576999,1.000000
 58811, 24,11,20087180.978000,40.000000,70.065924,60.356949,2.513570,1.565829,-15485.891488,10.736120,0.334140,0.051028,-14601845.378979,17842652.416202,12810722.224712,1.000000
 58811, 32,11,24072387.403000,22.000000,15.911405,266.110778,8.504368,3.564381,-146358.529695,33.564613,1.044631,-0.428440,15966812.387174,21009077.324370,3459752.407511,-1.000000
 58811, 38,11,21355166.262000,34.000000,31.284462,338.214366,4.537575,2.582848,40435.923750,-62.081834,-1.932172,-0.352545,2249569.272825,11731664.501749,22537810.755078,1.000000
 58811, 47,11,22005870.511000,26.000000,24.050644,39.970762,5.767043,2.992664,-3645.001481,67.887937,2.112876,0.891105,-15327547.124194,2307821.133633,20233006.321903,-1.000000
 58811, 52,11,22045036.208000,31.000000,25.009449,214.213743,5.561981,2.933252,-102762.597315,16.667500,0.518742,-1.090550,1753930.960144,23671576.278888,-9408052.177729,1.000000
 58811, 53,11,21330574.778000,35.000000,31.792347,276.259734,4.473025,2.557294,3107.654239,-22.473603,-0.699446,0.289846,10204899.604053,21740037.299613,8562828.046354,-1.000000
 58812, 10,11,23583424.154000,22.000000,19.011401,317.550310,7.189798,3.332033,56556.105288,10.365755,0.333418,-2.104548,11115480.708509,12421464.506542,20757176.409937,-1.000000
 58812, 12,11,23681433.512000,39.000000,16.517878,134.348486,8.210962,3.517465,97534.366929,-48.537931,-1.561241,-0.269605,-22515753.708995,9975122.663611,-9888220.120918,1.000000
 58812, 15,11,22097187.971000,31.000000,35.750929,37.630347,4.037441,2.371742,-105541.566738,4.238590,0.136336,-0.443590,-15159523.586455,6891001.950044,20540313.868690,-1.000000
 58812, 20,11,21282508.855000,25.000000,43.697238,332.108243,3.417664,2.067337,153251.080232,-39.535477,-1.271673,4.336383,745972.589045,16225262.130252,20887934.458916,1.000000
 58812, 21,11,20996368.508000,41.000000,60.375548,269.019107,2.718423,1.675651,-112977.258542,29.174952,0.938423,-0.606400,118747.771471,25206883.853702,9201600.342009,1.000000
 58812, 24,11,20087464.492000,40.000000,70.060323,60.338020,2.514305,1.565873,-15485.892358,10.422923,0.335257,0.029012,-14601690.210718,17840971.675732,12813245.390026,1.000000
 58812, 32,11,24072175.219000,21.000000,15.914737,266.117721,8.504873,3.564121,-146358.527382,33.871188,1.089479,1.921666,15966310.350982,21008949.514909,3462872.745590,-1.000000
 58812, 38,11,21355047.072000,34.000000,31.287268,338.223555,4.538378,2.582706,40435.923750,-60.828524,-1.956572,-0.233164,2246569.292935,11730944.006085,22538482.462860,1.000000
 58812, 47,11,22006480.536000,27.000000,24.045258,39.963769,5.769725,2.993002,-3645.001481,66.188323,2.128972,-4.930388,-15325532.284254,2305910.996973,20234759.185193,-1.000000
 58812, 52,11,22045808.982000,31.000000,25.002069,214.208069,5.564929,2.933704,-102762.597588,16.729611,0.538114,-0.318240,1753818.102043,23670273.885428,-9411343.876780,1.000000
 58812, 53,11,21330850.618000,34.000000,31.790336,276.248902,4.474427,2.557395,3107.653694,-22.089411,-0.710514,0.416094,10205410.594757,21741113.603127,8559485.529563,-1.000000
 58813, 10,12,23583031.887000,24.000000,19.016622,317.554704,7.192093,3.331657,56556.105656,19.390010,0.511798,4.653033,11112935.361376,12422098.528592,20758146.219678,-1.000000
 58813, 12,12,23681102.130000,46.000000,16.522050,134.341899,8.213750,3.517145,97534.366096,-53.904964,-1.422819,-0.166984,-22516998.567340,9975116.897984,-9885316.927866,1.000000
 58813, 15,12,22097660.536000,37.000000,35.746439,37.637248,4.040210,2.371939,-105541.566982,-22.699794,-0.599160,-11.460825,-15161416.945103,6889127.592608,20539591.794844,-1.000000
 58813, 20,12,21282200.595000,25.000000,43.703601,332.113011,3.419242,2.067127,153251.080058,-33.024959,-0.871692,8.064390,743395.106347,16226046.878391,20887411.139137,1.000000
 58813, 21,12,20996393.536000,44.000000,60.375801,269.002510,2.719987,1.675647,-112977.255920,35.968272,0.949381,-0.392840,118199.044165,25207834.177357,9198756.915800,1.000000
 58813, 24,12,20087747.925000,43.000000,70.054468,60.319063,2.515850,1.565920,-15485.893229,1.484388,0.039180,-0.199707,-14601535.048608,17839290.618645,12815768.278153,1.000000
 58813, 32,12,24071961.918000,21.000000,15.918268,266.124636,8.508008,3.563846,-146358.525069,52.787047,1.393312,0.144586,15965808.042900,21008821.446366,3465993.011166,-1.000000
 58813, 37,12,21347154.752000,24.000000,31.992186,46.512179,4.451933,2.547350,-8848.161689,91.902591,2.425765,9999.000000,-16894371.471278,5238445.472519,18383114.929179,-1.000000
 58813, 38,12,21354927.656000,33.000000,31.290058,338.232858,4.540640,2.582564,40435.923750,-86.441893,-2.281630,-0.170903,2243569.165069,11730223.728540,22539153.629538,1.000000
 58813, 47,12,22007087.712000,28.000000,24.039673,39.956764,5.774305,2.993353,-3645.001481,18.423035,0.486275,-7.790654,-15323517.434676,2304000.521782,20236511.562211,-1.000000
 58813, 52,12,22046579.680000,31.000000,24.994888,214.202249,5.569623,2.934143,-102762.597861,7.360821,0.194289,-2.631414,1753705.020856,23668971.067209,-9414635.351201,1.000000
 58813, 53,12,21331126.449000,33.000000,31.788518,276.238105,4.477239,2.557485,3107.653149,-31.244553,-0.824699,0.101836,10205921.551234,21742189.424881,8556142.806881,-1.000000
 58814, 10,12,23582632.538000,23.000000,19.021792,317.559056,7.196507,3.331285,56556.106024,19.172913,0.499322,-0.035674,11110389.931076,12422732.725530,20759115.590860,-1.000000
 58814, 12,12,23680770.905000,46.000000,16.526292,134.335474,8.218906,3.516819,97534.365263,-49.198251,-1.281275,0.012011,-22518243.065517,9975111.154561,-9882413.524621,1.000000
 58814, 15,12,22098128.793000,39.000000,35.742140,37.644128,4.044142,2.372128,-105541.567227,-36.766352,-0.957510,-15.603281,-15163310.330914,6887253.399442,20538869.278181,-1.000000
 58814, 20,12,21281891.244000,25.000000,43.709959,332.117601,3.421820,2.066918,153251.079883,-25.628298,-0.667440,6.474583,740817.726068,16226831.739648,20886887.369929,1.000000
 58814, 21,12,20996418.732000,42.000000,60.375850,268.985801,2.722350,1.675646,-112977.253298,36.150572,0.941473,-0.256471,117650.454192,25208784.194814,9195913.300463,1.000000
 58814, 24,12,20088031.264000,40.000000,70.048843,60.300138,2.518127,1.565964,-15485.894099,1.211291,0.031546,-0.367510,-14601379.891606,17837609.247590,12818290.886633,1.000000
 58814, 32,12,24071746.369000,21.000000,15.921625,266.131581,8.513719,3.563584,-146358.522755,55.058124,1.433884,-1.989924,15965305.463869,21008693.118289,3469113.202685,-1.000000
 58814, 37,12,21347365.210000,26.000000,31.991169,46.522429,4.455930,2.547401,-8848.163325,104.490792,2.721264,13.032324,-16896841.218171,5237959.216037,18380984.712603,-1.000000
 58814, 38,12,21354808.048000,34.000000,31.292866,338.242058,4.544225,2.582422,40435.923750,-87.678296,-2.283415,-0.335554,2240568.892072,11729503.669549,22539824.254617,1.000000
 58814, 47,12,22007697.676000,28.000000,24.034273,39.949771,5.780533,2.993692,-3645.001481,13.483230,0.351145,-5.042467,-15321502.577310,2302089.710983,20238263.451243,-1.000000
 58814, 52,12,22047345.155000,32.000000,24.987539,214.196567,5.575983,2.934592,-102762.598133,0.820383,0.021365,-7.990733,1753591.717401,23667667.824846,-9417926.599341,1.000000
 58814, 53,12,21331402.620000,34.000000,31.786528,276.227282,4.481382,2.557585,3107.652603,-31.116110,-0.810360,0.158317,10206432.473662,21743264.764425,8552799.879186,-1.000000
 58815, 10,12,23582233.690000,23.000000,19.026950,317.563410,7.201006,3.330914,56556.106392,16.951147,0.437906,-1.804392,11107844.417674,12423367.097358,20760084.523461,-1.000000
 58815, 12,12,23680439.388000,46.000000,16.530547,134.329054,8.224148,3.516493,97534.364430,-44.937525,-1.160891,-0.288257,-22519487.203972,9975105.432895,-9879509.910552,1.000000
 58815, 15,12,22098600.322000,37.000000,35.737842,37.650999,4.048121,2.372317,-105541.567472,-48.827146,-1.261373,-12.357589,-15165203.743836,6885379.370581,20538146.318719,-1.000000
 58815, 20,12,21281588.173000,25.000000,43.716307,332.122187,3.424436,2.066708,153251.079709,-14.157009,-0.365724,12.760252,738240.448265,16227616.713994,20886363.151303,1.000000
 58815, 21,12,20996444.065000,42.000000,60.375884,268.969112,2.724745,1.675646,-112977.250676,34.442286,0.889763,-0.270406,117102.000947,25209733.906262,9193069.495376,1.000000
 58815, 24,12,20088314.690000,40.000000,70.043223,60.281193,2.520432,1.566009,-15485.894969,-0.278573,-0.007197,-0.377017,-14601224.740579,17835927.560630,12820813.217215,1.000000
 58815, 32,12,24071532.682000,19.000000,15.924972,266.138533,8.519530,3.563324,-146358.520442,56.806820,1.467515,-0.430211,15964802.612888,21008564.531214,3472233.321570,-1.000000
 58815, 37,12,21347572.737000,27.000000,31.990155,46.532673,4.459978,2.547451,-8848.164961,115.066166,2.972555,10.180218,-16899310.720886,5237473.221437,18378854.054199,-1.000000
 58815, 38,12,21354688.492000,35.000000,31.295664,338.251255,4.547863,2.582280,40435.923750,-89.078196,-2.301196,-0.325959,2237568.470356,11728783.828614,22540494.338718,1.000000
 58815, 47,12,22008307.386000,29.000000,24.028874,39.942775,5.786830,2.994032,-3645.001481,8.990706,0.232261,-5.532140,-15319487.710481,2300178.561721,20240014.853918,-1.000000
 58815, 52,12,22048112.193000,33.000000,24.980189,214.190898,5.582411,2.935042,-102762.598406,-3.576904,-0.092404,-6.121486,1753478.190302,23666364.157555,-9421217.623477,1.000000
 58815, 53,12,21331678.844000,34.000000,31.784524,276.216469,4.485578,2.557685,3107.652058,-31.401772,-0.811216,0.376273,10206943.361447,21744339.622613,8549456.744964,-1.000000
 58816, 10,13,23581839.504000,21.000000,19.032186,317.567730,7.193589,3.330537,56556.106760,20.400515,0.522900,1.868014,11105298.820414,12424001.644420,20761053.017692,-1.000000
 58816, 12,13,23680108.161000,44.000000,16.534679,134.322633,8.215867,3.516176,97534.363597,-59.434480,-1.523407,0.002506,-22520730.983150,9975099.732542,-9876606.085028,1.000000
 58816, 15,13,22099095.005000,35.000000,35.733569,37.657946,4.045421,2.372504,-105541.567716,-40.205473,-1.030535,10.687013,-15167097.183814,6883505.506061,20537422.916475,-1.000000
 58816, 20,13,21281280.879000,26.000000,43.722750,332.126754,3.421399,2.066496,153251.079535,-4.131562,-0.105899,8.538913,735663.272996,16228401.801401,20885838.483271,1.000000
 58816, 21,13,20996469.743000,40.000000,60.375956,268.952199,2.722645,1.675644,-112977.248055,32.304785,0.828027,-0.012823,116553.683826,25210683.311890,9190225.499918,1.000000
 58816, 24,13,20088598.494000,38.000000,70.037594,60.262595,2.518582,1.566053,-15485.895839,-3.693628,-0.094674,-0.200949,-14601069.595302,17834245.558448,12823335.269243,1.000000
 58816, 32,13,24071320.407000,17.000000,15.928336,266.145418,8.511261,3.563061,-146358.518129,54.759843,1.403588,1.611851,15964299.490413,21008435.684935,3475353.367010,-1.000000
 58816, 37,13,21347779.557000,27.000000,31.989147,46.542989,4.456668,2.547501,-8848.166597,117.193425,3.003868,9.260581,-16901779.978659,5236987.489103,18376722.954525,-1.000000
 58816, 38,13,21354568.688000,33.000000,31.298548,338.260444,4.543987,2.582134,40435.923750,-91.891322,-2.355332,-0.602422,2234567.901846,11728064.206037,22541163.881507,1.000000
 58816, 41,13,22512820.363000,25.000000,18.768528,179.659153,7.288867,3.349574,6740.449275,28.123492,0.720853,9999.000000,-8653483.377560,18963625.212884,-14740726.970897,-1.000000
 58816, 47,13,22008921.307000,29.000000,24.023491,39.935830,5.783574,2.994370,-3645.001481,0.810072,0.020764,-1.378208,-15317472.835597,2298267.076199,20241765.768942,-1.000000
 58816, 52,13,22048885.896000,32.000000,24.972764,214.185145,5.579644,2.935496,-102762.598679,-17.227867,-0.441580,0.508195,1753364.440814,23665060.066235,-9424508.421175,1.000000
 58816, 53,13,21331954.998000,31.000000,31.782557,276.205561,4.482370,2.557783,3107.651513,-37.007801,-0.948573,0.004776,10207454.214767,21745413.998995,8546113.405092,-1.000000
 58817, 10,13,23581442.348000,20.000000,19.037328,317.572080,7.191225,3.330167,56556.107128,16.263482,0.419559,-0.554814,11102753.141830,12424636.365687,20762021.072839,-1.000000
 58817, 12,13,23679776.742000,44.000000,16.538923,134.316223,8.213265,3.515850,97534.362764,-58.299662,-1.503990,-0.160341,-22521974.402087,9975094.054234,-9873702.049495,1.000000
 58817, 15,13,22099579.676000,35.000000,35.729272,37.664817,4.045541,2.372693,-105541.567960,-39.879782,-1.028802,0.726235,-15168990.650796,6881631.805915,20536699.071467,-1.000000
 58817, 20,13,21280969.427000,26.000000,43.729087,332.131328,3.420753,2.066287,153251.079360,-2.161864,-0.055771,4.429137,733086.200321,16229187.001843,20885313.365842,1.000000
 58817, 21,13,20996495.624000,40.000000,60.375963,268.935499,2.722444,1.675644,-112977.245434,30.371206,0.783504,0.083426,116005.504499,25211632.410973,9187381.316181,1.000000
 58817, 24,13,20088882.259000,38.000000,70.031978,60.243677,2.518485,1.566098,-15485.896709,-4.164371,-0.107431,-0.295937,-14600914.455553,17832563.241729,12825857.042062,1.000000
 58817, 32,13,24071112.967000,17.000000,15.931657,266.152373,8.508954,3.562803,-146358.515816,57.870991,1.492932,7.478557,15963796.097385,21008306.579001,3478473.337452,-1.000000
 58817, 37,13,21347978.869000,26.000000,31.988133,46.553235,4.456464,2.547551,-8848.168233,120.417693,3.106485,1.752468,-16904248.990726,5236502.019418,18374591.414140,-1.000000
 58817, 38,13,21354448.901000,33.000000,31.301334,338.269635,4.543291,2.581992,40435.923750,-93.630173,-2.415432,-0.333555,2231567.188470,11727344.802118,22541832.882648,1.000000
 58817, 41,13,22512148.193000,24.000000,18.776715,179.657567,7.285330,3.348980,6740.449002,27.038217,0.697521,-2.388170,-8654816.385996,18965143.257966,-14737999.931880,-1.000000
 58817, 47,13,22009533.665000,29.000000,24.018088,39.928839,5.784354,2.994710,-3645.001481,-1.115999,-0.028790,-3.045550,-15315457.952745,2296355.254450,20243516.196273,-1.000000
 58817, 52,13,22049656.812000,32.000000,24.965389,214.179487,5.580755,2.935948,-102762.598951,-19.760047,-0.509761,-2.351871,1753250.468878,23663755.550941,-9427798.992357,1.000000
 58817, 53,13,21332236.998000,31.000000,31.780524,276.194747,4.482293,2.557884,3107.650967,-32.949690,-0.850022,5.500056,10207965.033798,21746487.893122,8542769.860448,-1.000000
 58818, 10,13,23581045.410000,20.000000,19.042452,317.576438,7.185773,3.329798,56556.107496,11.948409,0.308747,0.041151,11100207.378694,12425271.262537,20762988.689804,-1.000000
 58818, 12,13,23679445.271000,46.000000,16.543173,134.309803,8.207125,3.515524,97534.361931,-55.395585,-1.431421,-0.140296,-22523217.461228,9975088.397524,-9870797.803322,1.000000
 58818, 15,13,22100060.641000,37.000000,35.724950,37.671676,4.043923,2.372883,-105541.568204,-43.188957,-1.116002,-2.929503,-15170884.144728,6879758.270181,20535974.783711,-1.000000
 58818, 20,13,21280654.401000,28.000000,43.735400,332.135916,3.418636,2.066079,153251.079186,-3.157678,-0.081594,0.889146,730509.230297,16229972.315290,20884787.799029,1.000000
 58818, 21,13,20996521.291000,42.000000,60.375968,268.918841,2.721071,1.675644,-112977.242813,30.603620,0.790797,-0.084304,115457.460653,25212581.204386,9184536.941509,1.000000
 58818, 24,13,20089166.017000,40.000000,70.026343,60.224717,2.517305,1.566143,-15485.897579,-2.679182,-0.069230,-0.339723,-14600759.321925,17830880.609191,12828378.536819,1.000000
